czas,temperatura,wilgotność,wiatr,opady,ciśnienie,zachmurzenie
2024-08-08 01:00:00,16.94,86.55,6.52,0.0,1012.63,100.0
2024-08-08 02:00:00,16.51,87.6,6.79,0.0,1012.51,100.0
2024-08-08 03:00:00,16.43,88.5,7.11,0.0,1012.44,100.0
2024-08-08 04:00:00,16.49,90.65,6.78,0.02,1012.6,100.0
2024-08-08 05:00:00,17.74,88.65,6.75,0.06,1012.7,100.0
2024-08-08 06:00:00,18.96,83.3,8.33,0.0,1012.98,100.0
2024-08-08 07:00:00,20.09,79.05,8.88,0.02,1013.14,100.0
2024-08-08 08:00:00,21.06,75.75,8.82,0.07,1013.3,13.0
2024-08-08 09:00:00,21.72,75.25,10.32,0.55,1013.34,57.0
2024-08-08 10:00:00,22.22,72.3,10.96,0.06,1013.42,100.0
2024-08-08 11:00:00,22.94,68.55,10.84,0.06,1013.38,100.0
2024-08-08 12:00:00,23.06,67.85,11.83,0.06,1013.38,100.0
2024-08-08 13:00:00,22.93,68.95,11.54,0.03,1013.22,100.0
2024-08-08 14:00:00,22.82,68.05,11.64,0.61,1013.32,100.0
2024-08-08 15:00:00,22.56,68.7,11.66,0.23,1013.3,100.0
2024-08-08 16:00:00,22.14,70.6,12.44,0.14,1013.4,100.0
2024-08-08 17:00:00,21.08,73.75,10.89,0.18,1013.78,100.0
2024-08-08 18:00:00,20.01,78.8,9.57,0.04,1014.4,100.0
2024-08-08 19:00:00,19.01,83.1,8.01,0.12,1014.59,100.0
2024-08-08 20:00:00,18.21,86.95,8.61,0.11,1014.88,100.0
2024-08-08 21:00:00,17.67,89.1,8.07,0.08,1015.06,100.0
2024-08-08 22:00:00,17.14,90.8,7.56,0.19,1015.26,100.0
2024-08-08 23:00:00,16.64,92.25,7.31,0.21,1015.41,100.0
2024-08-09 00:00:00,16.16,93.4,7.36,0.14,1015.46,29.0
2024-08-09 01:00:00,16.01,93.85,8.12,0.08,1015.62,46.0
2024-08-09 02:00:00,15.72,94.5,7.8,0.04,1015.7,29.0
2024-08-09 03:00:00,15.28,94.6,8.12,0.04,1015.75,7.0
2024-08-09 04:00:00,15.18,94.8,8.5,0.02,1015.9,5.0
2024-08-09 05:00:00,16.07,93.15,8.26,0.0,1016.12,19.0
2024-08-09 06:00:00,17.38,87.3,9.49,0.0,1016.34,0.0
2024-08-09 07:00:00,18.57,80.85,10.7,0.02,1016.34,0.0
2024-08-09 08:00:00,19.83,74.1,11.3,0.0,1016.32,70.0
2024-08-09 09:00:00,20.93,66.65,12.14,0.01,1016.19,63.0
2024-08-09 10:00:00,21.92,61.0,13.43,0.01,1015.85,85.0
2024-08-09 11:00:00,22.7,55.55,13.39,0.02,1015.5,58.0
2024-08-09 12:00:00,23.28,53.0,13.68,0.0,1015.09,63.0
2024-08-09 13:00:00,23.56,52.5,13.9,0.0,1014.65,100.0
2024-08-09 14:00:00,23.64,52.05,15.28,0.02,1014.34,100.0
2024-08-09 15:00:00,23.32,53.25,15.24,0.02,1014.1,100.0
2024-08-09 16:00:00,22.71,57.75,13.74,0.16,1013.98,100.0
2024-08-09 17:00:00,21.63,63.35,11.7,0.16,1014.0,100.0
2024-08-09 18:00:00,20.34,70.7,10.48,0.42,1014.03,100.0
2024-08-09 19:00:00,19.4,75.85,9.38,0.2,1014.32,100.0
2024-08-09 20:00:00,18.73,81.0,10.26,0.2,1014.49,99.0
2024-08-09 21:00:00,18.29,85.25,10.94,0.19,1014.64,100.0
2024-08-09 22:00:00,18.28,86.3,11.12,0.27,1014.72,100.0
2024-08-09 23:00:00,18.13,87.7,12.04,0.2,1014.67,95.0
2024-08-10 00:00:00,17.89,88.05,12.4,0.2,1014.89,96.0
2024-08-10 01:00:00,17.69,88.65,13.88,0.08,1015.14,52.0
2024-08-10 02:00:00,17.42,88.85,13.38,0.0,1015.32,46.0
2024-08-10 03:00:00,17.16,89.8,12.24,0.0,1015.67,100.0
2024-08-10 04:00:00,17.14,90.45,11.82,0.0,1016.04,99.0
2024-08-10 05:00:00,17.68,88.25,12.82,0.0,1016.58,63.0
2024-08-10 06:00:00,18.42,83.6,14.76,0.0,1017.07,2.0
2024-08-10 07:00:00,19.6,77.25,16.09,0.0,1017.38,0.0
2024-08-10 08:00:00,20.34,71.6,17.73,0.0,1017.51,1.0
2024-08-10 09:00:00,21.14,66.4,19.44,0.0,1017.7,17.0
2024-08-10 10:00:00,21.94,61.15,19.74,0.02,1017.74,100.0
2024-08-10 11:00:00,22.51,57.6,19.71,0.01,1017.62,69.0
2024-08-10 12:00:00,22.94,54.1,20.82,0.01,1017.56,51.0
2024-08-10 13:00:00,23.38,51.9,21.06,0.01,1017.48,39.0
2024-08-10 14:00:00,23.74,50.5,20.27,0.0,1017.44,37.0
2024-08-10 15:00:00,23.82,48.85,19.38,0.0,1017.56,26.0
2024-08-10 16:00:00,23.44,49.9,19.07,0.0,1017.67,22.0
2024-08-10 17:00:00,22.76,52.2,14.66,0.0,1017.68,99.0
2024-08-10 18:00:00,21.24,58.3,11.0,0.0,1017.83,3.0
2024-08-10 19:00:00,19.48,66.15,8.41,0.0,1018.08,50.0
2024-08-10 20:00:00,18.08,73.6,8.22,0.0,1018.25,31.0
2024-08-10 21:00:00,17.32,78.0,8.57,0.0,1018.25,20.0
2024-08-10 22:00:00,16.84,79.75,9.86,0.0,1018.32,55.0
2024-08-10 23:00:00,16.31,82.7,9.92,0.0,1018.42,100.0
2024-08-11 00:00:00,15.88,82.7,8.78,0.0,1018.46,99.0
2024-08-11 01:00:00,15.79,82.9,9.04,0.0,1018.35,20.0
2024-08-11 02:00:00,15.78,83.85,11.32,0.0,1018.35,2.0
2024-08-11 03:00:00,15.75,84.1,11.47,0.0,1018.3,100.0
2024-08-11 04:00:00,15.9,83.95,11.66,0.0,1018.36,100.0
2024-08-11 05:00:00,16.92,83.0,12.52,0.0,1018.62,100.0
2024-08-11 06:00:00,18.5,76.5,15.78,0.01,1018.79,95.0
2024-08-11 07:00:00,19.68,70.3,17.71,0.02,1018.71,50.0
2024-08-11 08:00:00,20.68,63.8,19.78,0.0,1018.65,84.0
2024-08-11 09:00:00,21.46,59.4,20.5,0.0,1018.7,98.0
2024-08-11 10:00:00,22.02,57.4,23.6,0.01,1018.66,98.0
2024-08-11 11:00:00,22.35,53.9,24.26,0.02,1018.4,17.0
2024-08-11 12:00:00,22.83,50.6,24.5,0.02,1018.24,1.0
2024-08-11 13:00:00,22.91,50.65,23.02,0.01,1018.35,30.0
2024-08-11 14:00:00,22.86,50.1,23.67,0.0,1018.34,32.0
2024-08-11 15:00:00,22.89,48.75,24.88,0.0,1018.36,16.0
2024-08-11 16:00:00,22.34,50.35,21.98,0.0,1018.34,9.0
2024-08-11 17:00:00,21.62,51.55,19.13,0.0,1018.16,2.0
2024-08-11 18:00:00,20.16,56.2,15.28,0.0,1018.43,6.0
2024-08-11 19:00:00,18.38,63.7,11.22,0.0,1018.94,0.0
2024-08-11 20:00:00,16.99,70.1,9.56,0.0,1019.2,0.0
2024-08-11 21:00:00,16.77,71.3,10.14,0.0,1018.92,0.0
2024-08-11 22:00:00,15.64,76.75,9.64,0.0,1019.15,35.0
2024-08-11 23:00:00,14.99,79.75,9.32,0.0,1019.1,29.0
2024-08-12 00:00:00,14.48,82.05,9.27,0.0,1019.05,7.0
2024-08-12 01:00:00,13.9,84.45,8.56,0.0,1018.75,8.0
2024-08-12 02:00:00,13.41,86.6,8.25,0.0,1018.55,48.0
2024-08-12 03:00:00,13.26,87.3,8.39,0.0,1018.44,11.0
2024-08-12 04:00:00,13.18,86.85,8.32,0.0,1018.26,18.0
2024-08-12 05:00:00,14.72,82.0,9.72,0.0,1018.08,8.0
2024-08-12 06:00:00,16.64,74.65,10.4,0.0,1017.94,0.0
2024-08-12 07:00:00,18.36,67.5,12.49,0.0,1017.64,0.0
2024-08-12 08:00:00,19.68,60.7,13.62,0.0,1017.46,0.0
2024-08-12 09:00:00,20.77,55.1,14.36,0.0,1017.16,28.0
2024-08-12 10:00:00,21.64,51.45,15.26,0.0,1016.6,8.0
2024-08-12 11:00:00,22.34,48.7,15.26,0.0,1016.14,0.0
2024-08-12 12:00:00,22.94,46.6,14.5,0.0,1015.68,1.0
2024-08-12 13:00:00,23.32,45.3,13.68,0.0,1015.31,0.0
2024-08-12 14:00:00,23.54,44.7,13.71,0.0,1014.87,0.0
2024-08-12 15:00:00,23.32,45.0,12.69,0.0,1014.58,0.0
2024-08-12 16:00:00,23.16,45.7,11.93,0.0,1014.22,0.0
2024-08-12 17:00:00,22.1,49.85,10.06,0.0,1014.22,0.0
2024-08-12 18:00:00,20.39,56.7,8.32,0.0,1014.34,0.0
2024-08-12 19:00:00,18.82,62.95,7.03,0.0,1014.65,0.0
2024-08-12 20:00:00,17.24,69.95,6.36,0.0,1014.93,0.0
2024-08-12 21:00:00,15.92,75.55,6.02,0.0,1015.18,0.0
2024-08-12 22:00:00,14.31,83.4,5.85,0.0,1015.55,0.0
2024-08-12 23:00:00,13.46,86.25,5.46,0.0,1015.75,0.0
2024-08-13 00:00:00,12.74,88.1,5.13,0.0,1015.94,0.0
2024-08-13 01:00:00,12.2,90.35,5.74,0.0,1016.06,0.0
2024-08-13 02:00:00,11.72,91.15,5.06,0.0,1016.27,0.0
2024-08-13 03:00:00,11.24,91.7,5.31,0.0,1016.52,0.0
2024-08-13 04:00:00,11.16,93.0,5.38,0.0,1016.71,0.0
2024-08-13 05:00:00,13.6,88.45,5.1,0.0,1016.8,0.0
2024-08-13 06:00:00,16.16,79.6,7.6,0.0,1016.74,0.0
2024-08-13 07:00:00,18.44,67.95,8.39,0.0,1016.76,0.0
2024-08-13 08:00:00,20.35,58.05,8.17,0.0,1016.83,0.0
2024-08-13 09:00:00,21.66,51.35,8.61,0.0,1016.85,0.0
2024-08-13 10:00:00,22.54,47.85,10.01,0.0,1016.72,0.0
2024-08-13 11:00:00,23.11,45.6,10.19,0.0,1016.72,0.0
2024-08-13 12:00:00,23.92,42.6,10.37,0.0,1016.59,0.0
2024-08-13 13:00:00,24.24,43.65,11.52,0.0,1016.35,0.0
2024-08-13 14:00:00,24.33,42.6,12.12,0.0,1016.17,0.0
2024-08-13 15:00:00,24.33,42.1,13.02,0.0,1016.08,0.0
2024-08-13 16:00:00,23.99,44.0,12.74,0.0,1016.04,0.0
2024-08-13 17:00:00,23.09,46.2,11.46,0.0,1016.11,0.0
2024-08-13 18:00:00,21.26,52.6,9.18,0.0,1016.46,0.0
2024-08-13 19:00:00,19.09,59.3,9.44,0.0,1016.84,0.0
2024-08-13 20:00:00,17.82,64.1,8.59,0.0,1017.06,0.0
2024-08-13 21:00:00,16.94,67.55,9.5,0.0,1017.2,2.0
2024-08-13 22:00:00,16.11,70.45,9.1,0.0,1017.36,0.0
2024-08-13 23:00:00,15.54,73.15,8.1,0.0,1017.66,1.0
2024-08-14 00:00:00,14.96,75.4,8.88,0.0,1017.93,3.0
2024-08-14 01:00:00,14.36,78.5,8.28,0.0,1017.86,2.0
2024-08-14 02:00:00,13.96,80.0,8.59,0.0,1017.78,5.0
2024-08-14 03:00:00,13.43,82.35,8.37,0.0,1017.79,11.0
2024-08-14 04:00:00,13.38,83.15,8.39,0.0,1017.73,22.0
2024-08-14 05:00:00,15.36,77.8,10.5,0.0,1017.63,19.0
2024-08-14 06:00:00,17.64,69.55,12.04,0.0,1017.7,4.0
2024-08-14 07:00:00,20.08,60.9,12.48,0.0,1017.62,14.0
2024-08-14 08:00:00,22.16,52.1,15.68,0.0,1017.58,22.0
2024-08-14 09:00:00,23.6,46.5,16.52,0.0,1017.46,0.0
2024-08-14 10:00:00,24.72,42.95,17.55,0.0,1017.02,0.0
2024-08-14 11:00:00,25.53,40.85,17.19,0.0,1016.66,0.0
2024-08-14 12:00:00,26.29,38.5,17.46,0.0,1016.33,0.0
2024-08-14 13:00:00,26.88,37.55,17.13,0.0,1015.9,0.0
2024-08-14 14:00:00,27.24,36.8,16.83,0.0,1015.49,0.0
2024-08-14 15:00:00,27.22,36.4,16.34,0.0,1015.18,0.0
2024-08-14 16:00:00,26.9,38.0,15.48,0.0,1014.86,0.0
2024-08-14 17:00:00,25.88,41.4,12.15,0.0,1014.7,0.0
2024-08-14 18:00:00,23.68,48.15,10.86,0.0,1014.8,0.0
2024-08-14 19:00:00,21.46,55.45,10.1,0.0,1015.2,0.0
2024-08-14 20:00:00,20.33,59.5,10.15,0.0,1015.48,0.0
2024-08-14 21:00:00,19.54,62.0,10.18,0.0,1015.6,0.0
2024-08-14 22:00:00,19.12,63.9,10.41,0.0,1015.6,0.0
2024-08-14 23:00:00,18.46,66.3,10.86,0.0,1015.63,2.0
2024-08-15 00:00:00,17.6,69.3,10.94,0.0,1015.58,53.0
2024-08-15 01:00:00,17.2,71.9,10.14,0.0,1015.46,30.0
2024-08-15 02:00:00,16.62,74.15,9.36,0.0,1015.47,67.0
2024-08-15 03:00:00,16.39,75.05,9.06,0.0,1015.48,97.0
2024-08-15 04:00:00,16.36,78.0,9.11,0.0,1015.64,78.0
2024-08-15 05:00:00,17.77,74.85,10.04,0.0,1015.88,76.0
2024-08-15 06:00:00,19.75,68.25,11.38,0.0,1016.04,96.0
2024-08-15 07:00:00,22.06,61.55,11.3,0.0,1015.84,95.0
2024-08-15 08:00:00,23.49,58.0,13.34,0.0,1015.93,98.0
2024-08-15 09:00:00,24.46,57.1,12.4,0.0,1015.84,94.0
2024-08-15 10:00:00,25.82,54.4,13.68,0.0,1015.5,100.0
2024-08-15 11:00:00,26.74,51.8,12.9,0.0,1015.32,99.0
2024-08-15 12:00:00,27.64,48.0,13.66,0.0,1015.16,62.0
2024-08-15 13:00:00,28.2,46.7,13.1,0.06,1015.01,100.0
2024-08-15 14:00:00,28.22,46.9,11.38,0.23,1014.78,100.0
2024-08-15 15:00:00,27.97,48.65,10.68,0.15,1014.64,100.0
2024-08-15 16:00:00,27.26,51.25,10.32,0.02,1014.56,97.0
2024-08-15 17:00:00,26.39,54.4,8.5,0.0,1014.53,61.0
2024-08-15 18:00:00,24.7,60.45,7.49,0.0,1014.9,100.0
2024-08-15 19:00:00,23.4,66.15,6.23,0.0,1015.2,88.0
2024-08-15 20:00:00,22.16,72.55,8.0,0.0,1015.41,96.0
2024-08-15 21:00:00,21.42,75.6,5.67,0.0,1015.44,17.0
2024-08-15 22:00:00,20.82,79.05,6.93,0.0,1015.52,17.0
2024-08-15 23:00:00,20.47,80.5,6.4,0.0,1015.51,30.0
2024-08-16 00:00:00,20.04,81.85,6.3,0.0,1015.53,25.0
2024-08-16 01:00:00,19.52,84.7,5.89,0.02,1015.62,7.0
2024-08-16 02:00:00,19.15,86.55,5.78,0.0,1015.54,16.0
2024-08-16 03:00:00,18.65,88.8,5.3,0.0,1015.53,28.0
2024-08-16 04:00:00,18.32,91.05,5.48,0.0,1015.62,38.0
2024-08-16 05:00:00,19.34,88.9,5.26,0.0,1015.66,40.0
2024-08-16 06:00:00,21.35,82.4,8.01,0.0,1015.51,21.0
2024-08-16 07:00:00,23.16,74.55,7.67,0.0,1015.52,10.0
2024-08-16 08:00:00,24.68,67.0,8.52,0.0,1015.54,14.0
2024-08-16 09:00:00,25.96,61.35,9.47,0.0,1015.38,15.0
2024-08-16 10:00:00,27.04,55.9,10.98,0.01,1015.06,14.0
2024-08-16 11:00:00,27.82,52.95,10.96,0.0,1014.82,24.0
2024-08-16 12:00:00,28.32,49.7,12.22,0.0,1014.5,10.0
2024-08-16 13:00:00,28.66,48.5,12.67,0.0,1014.2,34.0
2024-08-16 14:00:00,28.76,47.9,11.59,0.0,1013.88,67.0
2024-08-16 15:00:00,28.5,48.55,12.6,0.01,1013.58,73.0
2024-08-16 16:00:00,28.04,50.35,12.35,0.04,1013.34,44.0
2024-08-16 17:00:00,27.1,53.15,9.54,0.01,1013.23,9.0
2024-08-16 18:00:00,25.1,60.7,6.52,0.0,1013.48,6.0
2024-08-16 19:00:00,23.1,69.05,5.6,0.0,1013.84,3.0
2024-08-16 20:00:00,21.65,75.25,5.0,0.0,1014.02,4.0
2024-08-16 21:00:00,20.64,79.95,4.99,0.0,1014.06,7.0
2024-08-16 22:00:00,19.91,83.0,5.53,0.0,1014.1,17.0
2024-08-16 23:00:00,19.42,85.1,4.93,0.0,1013.93,16.0
2024-08-17 00:00:00,18.82,87.35,5.24,0.0,1013.74,8.0
2024-08-17 01:00:00,18.4,90.35,4.32,0.0,1013.65,0.0
2024-08-17 02:00:00,18.26,90.75,4.48,0.0,1013.47,0.0
2024-08-17 03:00:00,17.88,91.9,5.08,0.0,1013.42,1.0
2024-08-17 04:00:00,17.91,92.7,5.17,0.03,1013.29,1.0
2024-08-17 05:00:00,19.43,88.5,5.62,0.0,1013.07,0.0
2024-08-17 06:00:00,21.75,79.05,6.12,0.0,1012.94,3.0
2024-08-17 07:00:00,24.01,68.9,7.45,0.0,1012.81,9.0
2024-08-17 08:00:00,25.38,63.25,9.52,0.14,1012.9,15.0
2024-08-17 09:00:00,26.18,59.55,8.8,0.0,1012.8,31.0
2024-08-17 10:00:00,27.08,55.8,9.3,0.14,1012.46,18.0
2024-08-17 11:00:00,27.52,54.7,9.83,0.0,1012.01,73.0
2024-08-17 12:00:00,27.66,52.8,10.46,0.1,1011.59,48.0
2024-08-17 13:00:00,27.8,52.6,12.08,0.02,1011.25,50.0
2024-08-17 14:00:00,27.33,54.6,11.88,0.06,1011.15,90.0
2024-08-17 15:00:00,26.54,58.6,10.13,0.05,1011.2,100.0
2024-08-17 16:00:00,25.7,62.2,8.91,0.33,1011.21,98.0
2024-08-17 17:00:00,24.46,67.85,9.2,0.02,1011.25,100.0
2024-08-17 18:00:00,23.24,71.95,8.05,0.02,1011.48,100.0
2024-08-17 19:00:00,21.8,79.6,6.6,0.0,1011.68,100.0
2024-08-17 20:00:00,21.25,80.8,6.47,0.0,1011.92,100.0
2024-08-17 21:00:00,20.54,84.1,6.44,0.0,1011.8,100.0
2024-08-17 22:00:00,20.2,86.1,6.07,0.0,1011.71,100.0
2024-08-17 23:00:00,19.54,88.55,5.4,0.0,1011.43,100.0
2024-08-18 00:00:00,19.02,89.45,6.26,0.0,1011.25,100.0
2024-08-18 01:00:00,18.82,90.85,5.22,0.0,1011.02,100.0
2024-08-18 02:00:00,18.6,92.1,6.48,0.0,1010.76,100.0
2024-08-18 03:00:00,18.57,92.2,6.3,0.02,1010.57,99.0
2024-08-18 04:00:00,18.38,93.3,6.28,0.24,1010.48,100.0
2024-08-18 05:00:00,19.05,92.05,8.1,0.0,1010.35,93.0
2024-08-18 06:00:00,20.29,86.65,7.46,0.0,1010.18,96.0
2024-08-18 07:00:00,21.78,81.65,8.03,0.0,1009.9,100.0
2024-08-18 08:00:00,23.4,74.8,7.52,0.0,1009.62,100.0
2024-08-18 09:00:00,24.8,69.2,8.26,0.03,1009.34,100.0
2024-08-18 10:00:00,25.7,64.45,9.56,0.0,1009.01,99.0
2024-08-18 11:00:00,26.6,62.0,11.14,0.0,1008.54,100.0
2024-08-18 12:00:00,27.07,59.75,9.89,0.08,1008.08,100.0
2024-08-18 13:00:00,27.44,58.55,10.34,0.08,1007.58,100.0
2024-08-18 14:00:00,27.04,60.65,11.1,0.15,1007.3,99.0
2024-08-18 15:00:00,26.24,64.9,11.84,0.07,1007.16,100.0
2024-08-18 16:00:00,25.52,68.2,11.16,0.08,1007.25,97.0
2024-08-18 17:00:00,24.69,71.55,9.83,0.21,1007.21,99.0
2024-08-18 18:00:00,23.49,77.25,9.47,0.14,1007.63,99.0
2024-08-18 19:00:00,22.28,82.5,9.2,0.1,1008.1,99.0
2024-08-18 20:00:00,21.36,86.45,8.6,0.06,1008.36,100.0
2024-08-18 21:00:00,20.98,87.9,9.3,0.12,1008.34,100.0
2024-08-18 22:00:00,20.51,89.85,9.0,0.06,1008.52,100.0
2024-08-18 23:00:00,20.2,91.2,9.4,0.06,1008.74,100.0
2024-08-19 00:00:00,19.81,91.25,10.19,0.04,1008.82,100.0
2024-08-19 01:00:00,19.53,92.1,10.6,0.02,1008.96,100.0
2024-08-19 02:00:00,19.16,92.7,11.0,0.04,1009.2,100.0
2024-08-19 03:00:00,18.88,93.5,11.81,0.03,1009.32,100.0
2024-08-19 04:00:00,18.77,93.4,12.32,0.08,1009.7,100.0
2024-08-19 05:00:00,19.16,92.15,12.4,0.08,1010.34,100.0
2024-08-19 06:00:00,19.74,89.15,13.07,0.22,1010.9,100.0
2024-08-19 07:00:00,20.38,85.1,13.92,0.24,1011.54,100.0
2024-08-19 08:00:00,21.15,81.25,13.77,0.32,1012.12,100.0
2024-08-19 09:00:00,21.68,77.95,13.41,0.35,1012.69,100.0
2024-08-19 10:00:00,22.24,75.25,14.3,0.7,1013.13,100.0
2024-08-19 11:00:00,22.26,74.3,14.08,0.4,1013.52,100.0
2024-08-19 12:00:00,21.92,73.55,16.6,0.45,1013.93,100.0
2024-08-19 13:00:00,21.98,73.55,16.4,0.7,1014.28,100.0
2024-08-19 14:00:00,21.74,73.15,17.6,0.56,1014.53,98.0
2024-08-19 15:00:00,21.3,74.6,14.72,0.26,1014.94,100.0
2024-08-19 16:00:00,20.94,74.05,14.54,0.11,1015.25,100.0
2024-08-19 17:00:00,20.49,74.3,13.23,0.57,1015.58,100.0
2024-08-19 18:00:00,19.37,77.15,11.7,0.48,1016.3,16.0
2024-08-19 19:00:00,18.34,81.55,9.25,0.4,1016.96,39.0
2024-08-19 20:00:00,17.59,85.55,8.3,0.28,1017.25,23.0
2024-08-19 21:00:00,16.92,87.75,8.82,0.12,1017.41,3.0
2024-08-19 22:00:00,16.25,90.3,7.8,0.12,1017.57,53.0
2024-08-19 23:00:00,15.88,91.4,7.46,0.15,1017.48,72.0
2024-08-20 00:00:00,15.48,90.9,6.94,0.04,1017.35,84.0
2024-08-20 01:00:00,15.26,91.55,7.08,0.02,1017.3,100.0
2024-08-20 02:00:00,14.9,92.85,7.29,0.0,1017.35,100.0
2024-08-20 03:00:00,14.57,93.1,7.47,0.06,1017.16,100.0
2024-08-20 04:00:00,14.32,93.6,8.17,0.08,1017.15,99.0
2024-08-20 05:00:00,15.22,90.1,7.03,0.11,1017.01,98.0
2024-08-20 06:00:00,16.22,88.45,8.48,0.1,1017.19,33.0
2024-08-20 07:00:00,17.68,81.5,8.07,0.08,1017.16,49.0
2024-08-20 08:00:00,19.02,75.45,8.17,0.0,1017.21,59.0
2024-08-20 09:00:00,20.08,69.55,8.19,0.0,1017.06,89.0
2024-08-20 10:00:00,21.0,67.45,8.82,0.11,1016.65,60.0
2024-08-20 11:00:00,21.67,64.9,8.64,0.22,1016.14,75.0
2024-08-20 12:00:00,22.08,64.3,8.88,0.0,1015.78,86.0
2024-08-20 13:00:00,22.52,63.35,9.04,0.01,1015.21,30.0
2024-08-20 14:00:00,22.77,62.8,9.18,0.0,1014.66,37.0
2024-08-20 15:00:00,22.65,64.35,9.65,0.0,1014.08,4.0
2024-08-20 16:00:00,22.46,65.9,8.91,0.0,1013.66,19.0
2024-08-20 17:00:00,21.92,68.3,7.64,0.0,1013.33,44.0
2024-08-20 18:00:00,20.58,74.95,6.28,0.0,1013.34,45.0
2024-08-20 19:00:00,19.48,80.95,5.92,0.0,1013.36,32.0
2024-08-20 20:00:00,18.78,84.6,5.64,0.0,1013.18,72.0
2024-08-20 21:00:00,18.48,86.35,5.69,0.0,1012.84,4.0
2024-08-20 22:00:00,17.9,90.1,5.56,0.0,1012.34,0.0
2024-08-20 23:00:00,17.78,90.55,6.29,0.0,1011.85,0.0
2024-08-21 00:00:00,17.33,91.8,5.87,0.0,1011.39,1.0
2024-08-21 01:00:00,17.16,92.9,5.6,0.0,1010.88,2.0
2024-08-21 02:00:00,17.05,93.45,5.64,0.0,1010.44,20.0
2024-08-21 03:00:00,17.06,93.85,6.95,0.0,1009.88,24.0
2024-08-21 04:00:00,17.16,94.0,7.14,0.02,1009.4,52.0
2024-08-21 05:00:00,17.87,93.55,7.63,0.02,1009.01,55.0
2024-08-21 06:00:00,18.94,92.7,9.07,0.16,1008.84,100.0
2024-08-21 07:00:00,19.83,89.15,9.17,0.35,1008.74,100.0
2024-08-21 08:00:00,20.44,86.6,10.64,0.59,1008.97,100.0
2024-08-21 09:00:00,20.94,84.8,12.17,0.62,1009.01,100.0
2024-08-21 10:00:00,21.24,83.7,14.51,0.92,1009.08,85.0
2024-08-21 11:00:00,21.3,82.75,14.85,0.84,1009.16,100.0
2024-08-21 12:00:00,21.43,81.45,18.15,0.71,1009.46,100.0
2024-08-21 13:00:00,21.36,80.2,18.58,0.76,1009.67,100.0
2024-08-21 14:00:00,20.96,80.0,19.58,0.42,1010.11,100.0
2024-08-21 15:00:00,20.36,78.05,19.85,0.27,1010.6,100.0
2024-08-21 16:00:00,20.05,76.7,20.52,0.28,1011.05,100.0
2024-08-21 17:00:00,19.46,77.15,18.72,0.2,1011.48,100.0
2024-08-21 18:00:00,18.3,77.85,17.26,0.24,1012.19,93.0
2024-08-21 19:00:00,17.43,80.75,14.31,0.03,1012.88,16.0
2024-08-21 20:00:00,16.72,82.1,13.42,0.01,1013.52,20.0
2024-08-21 21:00:00,15.76,83.5,12.36,0.0,1014.2,42.0
2024-08-21 22:00:00,15.02,84.95,11.49,0.0,1014.59,42.0
2024-08-21 23:00:00,14.57,85.7,11.54,0.0,1014.75,13.0
2024-08-22 00:00:00,14.04,86.9,11.24,0.0,1014.74,1.0
2024-08-22 01:00:00,13.48,88.3,9.99,0.01,1014.8,13.0
2024-08-22 02:00:00,12.9,89.65,9.09,0.04,1014.88,6.0
2024-08-22 03:00:00,12.7,89.85,9.52,0.09,1014.84,98.0
2024-08-22 04:00:00,12.37,91.0,9.43,0.04,1014.86,89.0
2024-08-22 05:00:00,13.0,90.3,8.68,0.02,1014.93,95.0
2024-08-22 06:00:00,14.08,84.95,10.4,0.0,1014.88,100.0
2024-08-22 07:00:00,15.28,80.25,11.18,0.0,1014.96,100.0
2024-08-22 08:00:00,16.3,73.6,12.64,0.03,1015.03,100.0
2024-08-22 09:00:00,17.21,66.5,13.32,0.0,1015.02,100.0
2024-08-22 10:00:00,17.86,62.25,14.69,0.01,1014.86,100.0
2024-08-22 11:00:00,18.24,59.9,13.81,0.0,1014.75,100.0
2024-08-22 12:00:00,18.52,57.05,14.96,0.0,1014.56,100.0
2024-08-22 13:00:00,18.58,57.5,13.23,0.0,1014.26,100.0
2024-08-22 14:00:00,18.71,57.15,12.55,0.0,1013.95,100.0
2024-08-22 15:00:00,18.62,57.9,11.56,0.04,1013.76,88.0
2024-08-22 16:00:00,18.36,59.65,10.04,0.0,1013.58,97.0
2024-08-22 17:00:00,17.77,63.6,8.36,0.0,1013.35,13.0
2024-08-22 18:00:00,16.67,71.0,8.3,0.0,1013.4,41.0
2024-08-22 19:00:00,15.66,76.7,7.92,0.0,1013.6,12.0
2024-08-22 20:00:00,15.11,79.35,8.48,0.0,1013.62,92.0
2024-08-22 21:00:00,14.63,81.8,8.17,0.0,1013.74,3.0
2024-08-22 22:00:00,14.36,82.85,7.83,0.0,1013.68,10.0
2024-08-22 23:00:00,14.03,83.25,8.79,0.0,1013.58,63.0
2024-08-23 00:00:00,13.82,83.85,8.43,0.0,1013.56,3.0
2024-08-23 01:00:00,13.54,84.95,8.92,0.0,1013.56,0.0
2024-08-23 02:00:00,13.4,85.6,8.93,0.0,1013.44,55.0
2024-08-23 03:00:00,13.23,85.9,9.35,0.0,1013.35,98.0
2024-08-23 04:00:00,13.26,86.05,8.77,0.0,1013.3,99.0
2024-08-23 05:00:00,13.98,84.85,9.79,0.0,1013.26,7.0
2024-08-23 06:00:00,15.64,79.15,10.07,0.0,1013.18,100.0
2024-08-23 07:00:00,17.76,71.25,11.02,0.0,1013.07,100.0
