Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Solar,Wind Onshore,start_time,Total Generation [MW]
0.0,0.0,0.0,0.010582010582010581,0.0,0.0,0.020793650793650795,0.12687830687830687,0.790952380952381,0.0,0.050793650793650794,2024-03-11 11:00:00,18900.0
0.0,0.0,0.0,0.010597665285921782,0.0,0.0,0.020657378019258703,0.1301845177255366,0.7858410888159665,0.0,0.052719350153316476,2024-03-11 12:00:00,18589.0
0.0,0.0,0.0,0.01058340353833193,0.0,0.0,0.020271693344566133,0.12700084245998314,0.7917544229149115,0.0,0.05038963774220725,2024-03-11 13:00:00,18992.0
0.0,0.0,0.0,0.010384755179396646,0.0,0.0,0.019990653720338543,0.12451321460096579,0.795783789397165,0.0,0.049327587102134064,2024-03-11 14:00:00,19259.0
0.0,0.0,0.0,0.009851731441800897,0.0,0.0,0.0230530515738141,0.12028964090438894,0.8049849761095512,0.0,0.04182059997044481,2024-03-11 15:00:00,20301.0
0.0,0.0,0.0,0.00926961058319359,0.0,0.0,0.023523383640767653,0.1160331656418856,0.8099962735233837,0.0,0.04117756661076952,2024-03-11 16:00:00,21468.0
0.0,0.0,0.0,0.008603347172880195,0.0,0.0,0.028549415742841245,0.10799126824466036,0.8134229336985832,0.0,0.04143303514103497,2024-03-11 17:00:00,23363.0
0.0,0.0,0.0,0.008313783594682472,0.0,0.0,0.036712351319092895,0.10614479153804997,0.806231221961559,0.0,0.04259785158661563,2024-03-11 18:00:00,24297.0
0.0,0.0,0.0,0.008316521882333566,0.0,0.0,0.03697146856601754,0.10601506854954917,0.8066202807855408,0.0,0.04207666021655894,2024-03-11 19:00:00,24289.0
0.0,0.0,0.0,0.008259684480052862,0.0,0.0,0.03720987858263814,0.1051870818534732,0.8020153630131329,0.0,0.0473279920707029,2024-03-11 20:00:00,24214.0
0.0,0.0,0.0,0.00826376945341667,0.0,0.0,0.03699819623306347,0.10524770334326104,0.8001594026595076,0.0,0.04933092831075129,2024-03-11 21:00:00,23839.0
0.0,0.0,0.0,0.008702395312769257,0.0,0.0,0.037609856970532485,0.10653972083405135,0.7971738755815957,0.0,0.04997415130105118,2024-03-11 22:00:00,23212.0
0.0,0.0,0.0,0.009099058718063649,0.0,0.0,0.03608247422680412,0.11075750784401614,0.7961452263558942,0.0,0.047915732855221875,2024-03-11 23:00:00,22310.0
0.0,0.0,0.0,0.009404388714733543,0.0,0.0,0.03724875530149364,0.11455836252996496,0.7920892494929006,0.0,0.046699243960907244,2024-03-12 00:00:00,21692.0
0.0,0.0,0.0,0.009228681293824927,0.0,0.0,0.03709567971047274,0.11264419814521602,0.7992761818593078,0.0,0.04175525899117847,2024-03-12 01:00:00,22105.0
0.0,0.0,0.0,0.009098243097884547,0.0,0.0,0.0384994621728218,0.11101649336679814,0.8065614915740409,0.0,0.034824309788454647,2024-03-12 02:00:00,22312.0
0.0,0.0,0.0,0.009158996571016062,0.0,0.0,0.03974914275401552,0.11144197798231366,0.8105937556397762,0.0,0.029056127052878543,2024-03-12 03:00:00,22164.0
0.0,0.0,0.0,0.009015379176241824,0.0,0.0,0.039817924695068056,0.1103942018737847,0.8122679865653173,0.0,0.02850450768958812,2024-03-12 04:00:00,22628.0
0.0,0.0,0.0,0.008816665226035093,0.0,0.0,0.03997752614746305,0.10826346270204858,0.8160601607744835,0.0,0.026882185149969748,2024-03-12 05:00:00,23138.0
0.0,0.0,0.0,0.00877343148163999,0.0,0.0,0.036677223315929125,0.10938971154669178,0.8168706667807926,0.0,0.028288966874946503,2024-03-12 06:00:00,23366.0
0.0,0.0,0.0,0.008535394284258355,0.0,0.0,0.03685931462057837,0.11091766104717822,0.814599346044418,0.0,0.02908828400356703,2024-03-12 07:00:00,23549.0
0.0,0.0,0.0,0.00857869552097254,0.0,0.0,0.03651334224253136,0.11346294779497348,0.8082941759710307,0.0,0.03315083847049188,2024-03-12 08:00:00,23197.0
0.0,0.0,0.0,0.008562162162162162,0.0,0.0,0.03658378378378378,0.11429189189189189,0.8002162162162162,0.0,0.04034594594594595,2024-03-12 09:00:00,23125.0
0.0,0.0,0.0,0.008673139158576051,0.0,0.0,0.03637540453074434,0.11447680690399137,0.7965480043149946,0.0,0.04392664509169363,2024-03-12 10:00:00,23175.0
0.0,0.0,0.0,0.008939187106433573,0.0,0.0,0.03725395217755075,0.11695803425954468,0.7932978114403981,0.0,0.04355101501607292,2024-03-12 11:00:00,22709.0
0.0,0.0,0.0,0.009029044166703732,0.0,0.0,0.03807321087043544,0.1191122181203576,0.7942890183694347,0.0,0.03949650847306854,2024-03-12 12:00:00,22483.0
0.0,0.0,0.0,0.009549732422956266,0.0,0.0,0.034923417604724116,0.1224856984683521,0.8011164421479978,0.0,0.031924709355969735,2024-03-12 13:00:00,21676.0
0.0,0.0,0.0,0.009386248690025972,0.0,0.0,0.03394541395179296,0.12092768943363558,0.8077641591105846,0.0,0.027976488813960906,2024-03-12 14:00:00,21947.0
0.0,0.0,0.0,0.009033502894229082,0.0,0.0,0.033064374671110335,0.11699701806700578,0.8121382213646728,0.0,0.028766883002981934,2024-03-12 15:00:00,22804.0
0.0,0.0,0.0,0.008913790907933273,0.0,0.0,0.03247166687889978,0.11439364998514367,0.8186255783352434,0.0,0.02559531389277983,2024-03-12 16:00:00,23559.0
0.0,0.0,0.0,0.008884418741094628,0.0,0.0,0.03260414047439444,0.11264772441538848,0.8182465845277009,0.0,0.02761713184142151,2024-03-12 17:00:00,23862.0
0.0,0.0,0.0,0.008594306795790886,0.0,0.0,0.03207143755502453,0.1128998448832432,0.8084517670733241,0.0,0.03798264369261728,2024-03-12 18:00:00,23853.0
0.0,0.0,0.0,0.009070682868389525,0.0,0.0,0.03140510011980147,0.11535170289234982,0.8027126476125278,0.0,0.04145986650693137,2024-03-12 19:00:00,23372.0
0.0,0.0,0.0,0.009028282914723375,0.0,0.0,0.03153480809550297,0.11437251294339139,0.805271490308502,0.0,0.03979290573788028,2024-03-12 20:00:00,23371.0
0.0,0.0,0.0,0.008841960683320457,0.0,0.0,0.03240621512576187,0.1120267834148854,0.8044467336252039,0.0,0.0422783071508284,2024-03-12 21:00:00,23298.0
0.0,0.0,0.0,0.009051132463967056,0.0,0.0,0.035646877144818116,0.11157343857240906,0.7973146877144818,0.0,0.04641386410432395,2024-03-12 22:00:00,23312.0
0.0,0.0,0.0,0.009603679155958339,0.0,0.0,0.03354524550250237,0.11682221921637585,0.7897109878714099,0.0,0.05031786825375355,2024-03-12 23:00:00,22179.0
0.0,0.0,0.0,0.010129086968811835,0.0,0.0,0.022707999623103742,0.12272684443606897,0.7884669744652785,0.0,0.05596909450673702,2024-03-13 00:00:00,21226.0
0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.012683256172839507,0.12509645061728394,0.7928722993827161,0.0,0.058931327160493825,2024-03-13 01:00:00,20736.0
0.0,0.0,0.0,0.010316268707318254,0.0,0.0,0.012641061655446312,0.1253935196396571,0.7846176199932193,0.0,0.06703153000435899,2024-03-13 02:00:00,20647.0
0.0,0.0,0.0,0.010529408883882659,0.0,0.0,0.01180273274891033,0.12649982859101816,0.7747685978745287,0.0,0.07639943190166022,2024-03-13 03:00:00,20419.0
0.0,0.0,0.0,0.010647607934655776,0.0,0.0,0.013175807078957604,0.12587514585764295,0.7637592376507195,0.0,0.08654220147802412,2024-03-13 04:00:00,20568.0
